repository_full_name,name,owner,url,visibility,archived,default_branch,clone_url
"kurtiepie/awesome-list","awesome-list","kurtiepie","https://github.com/kurtiepie/awesome-list","public","false","main","https://github.com/kurtiepie/awesome-list.git"
"kuts-denys/awesome-list","awesome-list","kuts-denys","https://github.com/kuts-denys/awesome-list","public","false","master","https://github.com/kuts-denys/awesome-list.git"
"Kyr/awesome-list","awesome-list","Kyr","https://github.com/Kyr/awesome-list","public","false","master","https://github.com/Kyr/awesome-list.git"
"l16by/awesome-list","awesome-list","l16by","https://github.com/l16by/awesome-list","public","false","main","https://github.com/l16by/awesome-list.git"
"latinos-bub/awesome-list","awesome-list","latinos-bub","https://github.com/latinos-bub/awesome-list","public","false","master","https://github.com/latinos-bub/awesome-list.git"
"lbeneston/awesome-list","awesome-list","lbeneston","https://github.com/lbeneston/awesome-list","public","false","main","https://github.com/lbeneston/awesome-list.git"
"LearningOS/awesome-list","awesome-list","LearningOS","https://github.com/LearningOS/awesome-list","public","false","main","https://github.com/LearningOS/awesome-list.git"
"leduckhc/awesome-list","awesome-list","leduckhc","https://github.com/leduckhc/awesome-list","public","true","main","https://github.com/leduckhc/awesome-list.git"
"leejones92/awesome-list","awesome-list","leejones92","https://github.com/leejones92/awesome-list","public","false","master","https://github.com/leejones92/awesome-list.git"
"lencx/awesome","awesome","lencx","https://github.com/lencx/awesome","public","false","main","https://github.com/lencx/awesome.git"
"Level/awesome","awesome","Level","https://github.com/Level/awesome","public","false","master","https://github.com/Level/awesome.git"
"lhbin/awesome-list","awesome-list","lhbin","https://github.com/lhbin/awesome-list","public","false","master","https://github.com/lhbin/awesome-list.git"
"Lhoussaineph2001/awesome-list","awesome-list","Lhoussaineph2001","https://github.com/Lhoussaineph2001/awesome-list","public","false","main","https://github.com/Lhoussaineph2001/awesome-list.git"
"lifa123/awesome-list","awesome-list","lifa123","https://github.com/lifa123/awesome-list","public","false","main","https://github.com/lifa123/awesome-list.git"
"lilicool/awesome-list","awesome-list","lilicool","https://github.com/lilicool/awesome-list","public","false","master","https://github.com/lilicool/awesome-list.git"
"LinSchmitz/Awesome-List","Awesome-List","LinSchmitz","https://github.com/LinSchmitz/Awesome-List","public","false","main","https://github.com/LinSchmitz/Awesome-List.git"
"linux2Java/awesome-list","awesome-list","linux2Java","https://github.com/linux2Java/awesome-list","public","false","master","https://github.com/linux2Java/awesome-list.git"
"lishuai2016/awesome-list","awesome-list","lishuai2016","https://github.com/lishuai2016/awesome-list","public","false","master","https://github.com/lishuai2016/awesome-list.git"
"lisniuse/awesome","awesome","lisniuse","https://github.com/lisniuse/awesome","public","false","master","https://github.com/lisniuse/awesome.git"
"litao45964/awesome-list","awesome-list","litao45964","https://github.com/litao45964/awesome-list","public","false","master","https://github.com/litao45964/awesome-list.git"
"litong-2017/awesome-list","awesome-list","litong-2017","https://github.com/litong-2017/awesome-list","public","false","master","https://github.com/litong-2017/awesome-list.git"
"litteZe/awesome-list","awesome-list","litteZe","https://github.com/litteZe/awesome-list","public","false","master","https://github.com/litteZe/awesome-list.git"
"liupeng4991/awesome-list","awesome-list","liupeng4991","https://github.com/liupeng4991/awesome-list","public","false","master","https://github.com/liupeng4991/awesome-list.git"
"liuyangyang2015/awesome-list","awesome-list","liuyangyang2015","https://github.com/liuyangyang2015/awesome-list","public","false","master","https://github.com/liuyangyang2015/awesome-list.git"
"LiveUI/Awesome","Awesome","LiveUI","https://github.com/LiveUI/Awesome","public","false","master","https://github.com/LiveUI/Awesome.git"
"lizhihao/awesome-list","awesome-list","lizhihao","https://github.com/lizhihao/awesome-list","public","false","master","https://github.com/lizhihao/awesome-list.git"
"ljsnogard/awesome-list","awesome-list","ljsnogard","https://github.com/ljsnogard/awesome-list","public","false","main","https://github.com/ljsnogard/awesome-list.git"
"llenroc/awesome-list","awesome-list","llenroc","https://github.com/llenroc/awesome-list","public","false","main","https://github.com/llenroc/awesome-list.git"
"lleon1435/awesome-list","awesome-list","lleon1435","https://github.com/lleon1435/awesome-list","public","false","main","https://github.com/lleon1435/awesome-list.git"
"llhua2329/awesome-list","awesome-list","llhua2329","https://github.com/llhua2329/awesome-list","public","false","master","https://github.com/llhua2329/awesome-list.git"
"lliai/awesome-list","awesome-list","lliai","https://github.com/lliai/awesome-list","public","false","master","https://github.com/lliai/awesome-list.git"
"lmasiero/awesome-list","awesome-list","lmasiero","https://github.com/lmasiero/awesome-list","public","false","main","https://github.com/lmasiero/awesome-list.git"
"locopine/awesome-list","awesome-list","locopine","https://github.com/locopine/awesome-list","public","false","main","https://github.com/locopine/awesome-list.git"
"lola530/awesome-list","awesome-list","lola530","https://github.com/lola530/awesome-list","public","false","main","https://github.com/lola530/awesome-list.git"
"Longhaier/awesome-list","awesome-list","Longhaier","https://github.com/Longhaier/awesome-list","public","false","master","https://github.com/Longhaier/awesome-list.git"
"longneckfox/awesome-list","awesome-list","longneckfox","https://github.com/longneckfox/awesome-list","public","false","master","https://github.com/longneckfox/awesome-list.git"
"loveshell/awesome-list","awesome-list","loveshell","https://github.com/loveshell/awesome-list","public","false","master","https://github.com/loveshell/awesome-list.git"
"loveunique/awesome-list","awesome-list","loveunique","https://github.com/loveunique/awesome-list","public","false","master","https://github.com/loveunique/awesome-list.git"
"lucifer1708/awesome-list","awesome-list","lucifer1708","https://github.com/lucifer1708/awesome-list","public","false","main","https://github.com/lucifer1708/awesome-list.git"
"luckied/awesome-list","awesome-list","luckied","https://github.com/luckied/awesome-list","public","false","main","https://github.com/luckied/awesome-list.git"
"luguanhua110/awesome-list","awesome-list","luguanhua110","https://github.com/luguanhua110/awesome-list","public","false","master","https://github.com/luguanhua110/awesome-list.git"
"LuisLegreaux39/awesome-list","awesome-list","LuisLegreaux39","https://github.com/LuisLegreaux39/awesome-list","public","false","main","https://github.com/LuisLegreaux39/awesome-list.git"
"lunacrafts-legacy/awesome-list","awesome-list","lunacrafts-legacy","https://github.com/lunacrafts-legacy/awesome-list","public","false","main","https://github.com/lunacrafts-legacy/awesome-list.git"
"LuNiZz/awesome","awesome","LuNiZz","https://github.com/LuNiZz/awesome","public","false","master","https://github.com/LuNiZz/awesome.git"
"LvLvMiao/awesome-list","awesome-list","LvLvMiao","https://github.com/LvLvMiao/awesome-list","public","false","master","https://github.com/LvLvMiao/awesome-list.git"
"lwsinclair/awesome-list","awesome-list","lwsinclair","https://github.com/lwsinclair/awesome-list","public","false","main","https://github.com/lwsinclair/awesome-list.git"
"lxzmxl/awesome-list","awesome-list","lxzmxl","https://github.com/lxzmxl/awesome-list","public","false","master","https://github.com/lxzmxl/awesome-list.git"
"lxzy-yun/awesome-list","awesome-list","lxzy-yun","https://github.com/lxzy-yun/awesome-list","public","false","master","https://github.com/lxzy-yun/awesome-list.git"
"Lyvia-hub/Awesome-List","Awesome-List","Lyvia-hub","https://github.com/Lyvia-hub/Awesome-List","public","false","master","https://github.com/Lyvia-hub/Awesome-List.git"
"Macwe1l/awesome-list","awesome-list","Macwe1l","https://github.com/Macwe1l/awesome-list","public","false","master","https://github.com/Macwe1l/awesome-list.git"
"Made-Jaya/awesome-list","awesome-list","Made-Jaya","https://github.com/Made-Jaya/awesome-list","public","false","main","https://github.com/Made-Jaya/awesome-list.git"
"mahendrakumar999/awesome-list","awesome-list","mahendrakumar999","https://github.com/mahendrakumar999/awesome-list","public","false","main","https://github.com/mahendrakumar999/awesome-list.git"
"mahendraramesh/awesome-list","awesome-list","mahendraramesh","https://github.com/mahendraramesh/awesome-list","public","false","master","https://github.com/mahendraramesh/awesome-list.git"
"maly/awesome-list","awesome-list","maly","https://github.com/maly/awesome-list","public","false","master","https://github.com/maly/awesome-list.git"
"manju4ever/awesome-list","awesome-list","manju4ever","https://github.com/manju4ever/awesome-list","public","false","master","https://github.com/manju4ever/awesome-list.git"
"maor-da/awesome-list","awesome-list","maor-da","https://github.com/maor-da/awesome-list","public","false","main","https://github.com/maor-da/awesome-list.git"
"marciopocebon/awesome-list","awesome-list","marciopocebon","https://github.com/marciopocebon/awesome-list","public","false","main","https://github.com/marciopocebon/awesome-list.git"
"marcostolosa/awesome-list","awesome-list","marcostolosa","https://github.com/marcostolosa/awesome-list","public","false","main","https://github.com/marcostolosa/awesome-list.git"
"Marko1212/awesome-list","awesome-list","Marko1212","https://github.com/Marko1212/awesome-list","public","false","master","https://github.com/Marko1212/awesome-list.git"
"Marrioairo369/awesome-list","awesome-list","Marrioairo369","https://github.com/Marrioairo369/awesome-list","public","false","main","https://github.com/Marrioairo369/awesome-list.git"
"Mason44-S/awesome-list","awesome-list","Mason44-S","https://github.com/Mason44-S/awesome-list","public","false","main","https://github.com/Mason44-S/awesome-list.git"
"MaximeVDA/awesome-list","awesome-list","MaximeVDA","https://github.com/MaximeVDA/awesome-list","public","false","main","https://github.com/MaximeVDA/awesome-list.git"
"MaxZhou117/awesome-list","awesome-list","MaxZhou117","https://github.com/MaxZhou117/awesome-list","public","false","master","https://github.com/MaxZhou117/awesome-list.git"
"mdn/awesome","awesome","mdn","https://github.com/mdn/awesome","public","false","main","https://github.com/mdn/awesome.git"
"mdx-js/awesome","awesome","mdx-js","https://github.com/mdx-js/awesome","public","false","main","https://github.com/mdx-js/awesome.git"
"meirwah/awesome","awesome","meirwah","https://github.com/meirwah/awesome","public","false","master","https://github.com/meirwah/awesome.git"
"mellow8/awesome-list","awesome-list","mellow8","https://github.com/mellow8/awesome-list","public","false","main","https://github.com/mellow8/awesome-list.git"
"mengualp/awesome-list","awesome-list","mengualp","https://github.com/mengualp/awesome-list","public","false","main","https://github.com/mengualp/awesome-list.git"
"Mephimeow/awesome-list","awesome-list","Mephimeow","https://github.com/Mephimeow/awesome-list","public","false","main","https://github.com/Mephimeow/awesome-list.git"
"meruguchandra/awesome-list","awesome-list","meruguchandra","https://github.com/meruguchandra/awesome-list","public","false","main","https://github.com/meruguchandra/awesome-list.git"
"mfreiwald/awesome-list","awesome-list","mfreiwald","https://github.com/mfreiwald/awesome-list","public","false","main","https://github.com/mfreiwald/awesome-list.git"
"mgkid3310/AWESome","AWESome","mgkid3310","https://github.com/mgkid3310/AWESome","public","false","main","https://github.com/mgkid3310/AWESome.git"
"mgwn/awesome-list","awesome-list","mgwn","https://github.com/mgwn/awesome-list","public","false","master","https://github.com/mgwn/awesome-list.git"
"Milkdown/awesome","awesome","Milkdown","https://github.com/Milkdown/awesome","public","false","main","https://github.com/Milkdown/awesome.git"
"mimgggg4444/awesome-list","awesome-list","mimgggg4444","https://github.com/mimgggg4444/awesome-list","public","false","main","https://github.com/mimgggg4444/awesome-list.git"
"mindgitrwx/awesome-list","awesome-list","mindgitrwx","https://github.com/mindgitrwx/awesome-list","public","false","master","https://github.com/mindgitrwx/awesome-list.git"
"MingIXu/awesome-list","awesome-list","MingIXu","https://github.com/MingIXu/awesome-list","public","false","master","https://github.com/MingIXu/awesome-list.git"
"minkione/awesome-list","awesome-list","minkione","https://github.com/minkione/awesome-list","public","false","main","https://github.com/minkione/awesome-list.git"
"MINT-EC-KI-Cluster/awesome-list","awesome-list","MINT-EC-KI-Cluster","https://github.com/MINT-EC-KI-Cluster/awesome-list","public","false","main","https://github.com/MINT-EC-KI-Cluster/awesome-list.git"
"MIS-GrApH-AI/awesome-list","awesome-list","MIS-GrApH-AI","https://github.com/MIS-GrApH-AI/awesome-list","public","false","main","https://github.com/MIS-GrApH-AI/awesome-list.git"
"mkavalamanalytics/awesome-list","awesome-list","mkavalamanalytics","https://github.com/mkavalamanalytics/awesome-list","public","false","main","https://github.com/mkavalamanalytics/awesome-list.git"
"mmdn814/awesome-list","awesome-list","mmdn814","https://github.com/mmdn814/awesome-list","public","false","main","https://github.com/mmdn814/awesome-list.git"
"modrinth/awesome","awesome","modrinth","https://github.com/modrinth/awesome","public","false","master","https://github.com/modrinth/awesome.git"
"mofhu/awesome-list","awesome-list","mofhu","https://github.com/mofhu/awesome-list","public","false","master","https://github.com/mofhu/awesome-list.git"
"mohwahyudi/awesome-list","awesome-list","mohwahyudi","https://github.com/mohwahyudi/awesome-list","public","false","main","https://github.com/mohwahyudi/awesome-list.git"
"Moonweave-AI/awesome-list","awesome-list","Moonweave-AI","https://github.com/Moonweave-AI/awesome-list","public","false","main","https://github.com/Moonweave-AI/awesome-list.git"
"morashad1010/awesome-list","awesome-list","morashad1010","https://github.com/morashad1010/awesome-list","public","false","main","https://github.com/morashad1010/awesome-list.git"
"morpheusc/awesome-list","awesome-list","morpheusc","https://github.com/morpheusc/awesome-list","public","false","main","https://github.com/morpheusc/awesome-list.git"
"morpheusme/awesome-list","awesome-list","morpheusme","https://github.com/morpheusme/awesome-list","public","false","main","https://github.com/morpheusme/awesome-list.git"
"Mr-guqin/awesome-list","awesome-list","Mr-guqin","https://github.com/Mr-guqin/awesome-list","public","false","master","https://github.com/Mr-guqin/awesome-list.git"
"mrKetos/Awesome-List","Awesome-List","mrKetos","https://github.com/mrKetos/Awesome-List","public","false","master","https://github.com/mrKetos/Awesome-List.git"
"mrzmyr/awesome-list","awesome-list","mrzmyr","https://github.com/mrzmyr/awesome-list","public","false","main","https://github.com/mrzmyr/awesome-list.git"
"ms-5/awesome-list","awesome-list","ms-5","https://github.com/ms-5/awesome-list","public","false","master","https://github.com/ms-5/awesome-list.git"
"msantoshk/awesome-list","awesome-list","msantoshk","https://github.com/msantoshk/awesome-list","public","false","main","https://github.com/msantoshk/awesome-list.git"
"muammar/awesome","awesome","muammar","https://github.com/muammar/awesome","public","false","master","https://github.com/muammar/awesome.git"
"muhammad-fiaz/awesome-list","awesome-list","muhammad-fiaz","https://github.com/muhammad-fiaz/awesome-list","public","false","main","https://github.com/muhammad-fiaz/awesome-list.git"
"murongpingtian/awesome-list","awesome-list","murongpingtian","https://github.com/murongpingtian/awesome-list","public","false","master","https://github.com/murongpingtian/awesome-list.git"
"murphy-yu/awesome-list","awesome-list","murphy-yu","https://github.com/murphy-yu/awesome-list","public","false","master","https://github.com/murphy-yu/awesome-list.git"
"mushid/awesome-list","awesome-list","mushid","https://github.com/mushid/awesome-list","public","false","master","https://github.com/mushid/awesome-list.git"
"muststudypros/awesome-list","awesome-list","muststudypros","https://github.com/muststudypros/awesome-list","public","false","master","https://github.com/muststudypros/awesome-list.git"
"mutiny-chat/awesome-list","awesome-list","mutiny-chat","https://github.com/mutiny-chat/awesome-list","public","false","main","https://github.com/mutiny-chat/awesome-list.git"
"mutongliwansui/awesome-list","awesome-list","mutongliwansui","https://github.com/mutongliwansui/awesome-list","public","false","master","https://github.com/mutongliwansui/awesome-list.git"
"mwzhyf/awesome-list","awesome-list","mwzhyf","https://github.com/mwzhyf/awesome-list","public","false","master","https://github.com/mwzhyf/awesome-list.git"
"mxd0705/awesome-list","awesome-list","mxd0705","https://github.com/mxd0705/awesome-list","public","false","master","https://github.com/mxd0705/awesome-list.git"
"mxuexxmy/awesome-list","awesome-list","mxuexxmy","https://github.com/mxuexxmy/awesome-list","public","false","master","https://github.com/mxuexxmy/awesome-list.git"
"myesn/awesome","awesome","myesn","https://github.com/myesn/awesome","public","true","main","https://github.com/myesn/awesome.git"
"N0str4/awesome-list","awesome-list","N0str4","https://github.com/N0str4/awesome-list","public","false","main","https://github.com/N0str4/awesome-list.git"
"NAMATOVU-CHRISTINE/awesome-list","awesome-list","NAMATOVU-CHRISTINE","https://github.com/NAMATOVU-CHRISTINE/awesome-list","public","false","main","https://github.com/NAMATOVU-CHRISTINE/awesome-list.git"
"NarutoBetty/awesome-list","awesome-list","NarutoBetty","https://github.com/NarutoBetty/awesome-list","public","false","master","https://github.com/NarutoBetty/awesome-list.git"
"natmusissunny/awesome-list","awesome-list","natmusissunny","https://github.com/natmusissunny/awesome-list","public","false","main","https://github.com/natmusissunny/awesome-list.git"
"NBakaev/awesome","awesome","NBakaev","https://github.com/NBakaev/awesome","public","false","master","https://github.com/NBakaev/awesome.git"
"nd-lys/awesome-list","awesome-list","nd-lys","https://github.com/nd-lys/awesome-list","public","false","main","https://github.com/nd-lys/awesome-list.git"
"NecoSherry/awesome-list","awesome-list","NecoSherry","https://github.com/NecoSherry/awesome-list","public","false","main","https://github.com/NecoSherry/awesome-list.git"
"needlecodev/awesome-list","awesome-list","needlecodev","https://github.com/needlecodev/awesome-list","public","false","main","https://github.com/needlecodev/awesome-list.git"
"neiltonkin/awesome-list","awesome-list","neiltonkin","https://github.com/neiltonkin/awesome-list","public","false","main","https://github.com/neiltonkin/awesome-list.git"
"neo4reo/awesome-list","awesome-list","neo4reo","https://github.com/neo4reo/awesome-list","public","false","main","https://github.com/neo4reo/awesome-list.git"
"nerd010/awesome-list","awesome-list","nerd010","https://github.com/nerd010/awesome-list","public","false","main","https://github.com/nerd010/awesome-list.git"
"netguru/awesome-list","awesome-list","netguru","https://github.com/netguru/awesome-list","public","false","master","https://github.com/netguru/awesome-list.git"
"netveil/Awesome-List","Awesome-List","netveil","https://github.com/netveil/Awesome-List","public","false","main","https://github.com/netveil/Awesome-List.git"
"nguyenhoang2009/awesome-list","awesome-list","nguyenhoang2009","https://github.com/nguyenhoang2009/awesome-list","public","false","master","https://github.com/nguyenhoang2009/awesome-list.git"
"nieril/awesome-list","awesome-list","nieril","https://github.com/nieril/awesome-list","public","false","main","https://github.com/nieril/awesome-list.git"
"NikoVonLas/awesome-list","awesome-list","NikoVonLas","https://github.com/NikoVonLas/awesome-list","public","false","master","https://github.com/NikoVonLas/awesome-list.git"
"nileshpahari/awesome-list","awesome-list","nileshpahari","https://github.com/nileshpahari/awesome-list","public","false","main","https://github.com/nileshpahari/awesome-list.git"
"ninjayoto/awesome-list","awesome-list","ninjayoto","https://github.com/ninjayoto/awesome-list","public","false","master","https://github.com/ninjayoto/awesome-list.git"
"nitani-x/awesome-list","awesome-list","nitani-x","https://github.com/nitani-x/awesome-list","public","false","main","https://github.com/nitani-x/awesome-list.git"
"Nithish90/awesome-list","awesome-list","Nithish90","https://github.com/Nithish90/awesome-list","public","false","master","https://github.com/Nithish90/awesome-list.git"
"nodgear/Awesome","Awesome","nodgear","https://github.com/nodgear/Awesome","public","false","master","https://github.com/nodgear/Awesome.git"
"nohupped/awesome-list","awesome-list","nohupped","https://github.com/nohupped/awesome-list","public","false","main","https://github.com/nohupped/awesome-list.git"
"nongwenze/awesome-list","awesome-list","nongwenze","https://github.com/nongwenze/awesome-list","public","false","master","https://github.com/nongwenze/awesome-list.git"
"nonostone/awesome-list","awesome-list","nonostone","https://github.com/nonostone/awesome-list","public","false","main","https://github.com/nonostone/awesome-list.git"
"Novayalina/awesome-list","awesome-list","Novayalina","https://github.com/Novayalina/awesome-list","public","false","main","https://github.com/Novayalina/awesome-list.git"
"NuclearVenom/awesome-list","awesome-list","NuclearVenom","https://github.com/NuclearVenom/awesome-list","public","false","main","https://github.com/NuclearVenom/awesome-list.git"
"nullxall/awesome-list","awesome-list","nullxall","https://github.com/nullxall/awesome-list","public","false","main","https://github.com/nullxall/awesome-list.git"
"nuxt/awesome","awesome","nuxt","https://github.com/nuxt/awesome","public","false","master","https://github.com/nuxt/awesome.git"
"nvroot/awesome-list","awesome-list","nvroot","https://github.com/nvroot/awesome-list","public","false","main","https://github.com/nvroot/awesome-list.git"
"oblonka/awesome-list","awesome-list","oblonka","https://github.com/oblonka/awesome-list","public","false","main","https://github.com/oblonka/awesome-list.git"
"odhiamboobuya/awesome-list","awesome-list","odhiamboobuya","https://github.com/odhiamboobuya/awesome-list","public","false","main","https://github.com/odhiamboobuya/awesome-list.git"
"OffensiveBrute/awesome-list","awesome-list","OffensiveBrute","https://github.com/OffensiveBrute/awesome-list","public","false","main","https://github.com/OffensiveBrute/awesome-list.git"
"okiwi/awesome","awesome","okiwi","https://github.com/okiwi/awesome","public","false","master","https://github.com/okiwi/awesome.git"
"okp4/awesome","awesome","okp4","https://github.com/okp4/awesome","public","true","main","https://github.com/okp4/awesome.git"
"OldCoffee/awesome-list","awesome-list","OldCoffee","https://github.com/OldCoffee/awesome-list","public","false","master","https://github.com/OldCoffee/awesome-list.git"
"omieee/awesome-list","awesome-list","omieee","https://github.com/omieee/awesome-list","public","false","main","https://github.com/omieee/awesome-list.git"
"OmkarKirpan/awesome-list","awesome-list","OmkarKirpan","https://github.com/OmkarKirpan/awesome-list","public","false","master","https://github.com/OmkarKirpan/awesome-list.git"
"open-data-science/awesome","awesome","open-data-science","https://github.com/open-data-science/awesome","public","false","master","https://github.com/open-data-science/awesome.git"
"osmosis-labs/awesome","awesome","osmosis-labs","https://github.com/osmosis-labs/awesome","public","true","main","https://github.com/osmosis-labs/awesome.git"
"osvaldokalvaitir/awesome","awesome","osvaldokalvaitir","https://github.com/osvaldokalvaitir/awesome","public","false","main","https://github.com/osvaldokalvaitir/awesome.git"
"oumatoulacen/awesome-list","awesome-list","oumatoulacen","https://github.com/oumatoulacen/awesome-list","public","false","main","https://github.com/oumatoulacen/awesome-list.git"
"outer-heaven/awesome-list","awesome-list","outer-heaven","https://github.com/outer-heaven/awesome-list","public","false","master","https://github.com/outer-heaven/awesome-list.git"
"OviFhakir/awesome-list","awesome-list","OviFhakir","https://github.com/OviFhakir/awesome-list","public","false","main","https://github.com/OviFhakir/awesome-list.git"
"ozcanyarimdunya/awesome-list","awesome-list","ozcanyarimdunya","https://github.com/ozcanyarimdunya/awesome-list","public","false","master","https://github.com/ozcanyarimdunya/awesome-list.git"
"ozw1z5rd/awesome-list","awesome-list","ozw1z5rd","https://github.com/ozw1z5rd/awesome-list","public","false","master","https://github.com/ozw1z5rd/awesome-list.git"
"p0prxx/awesome-list","awesome-list","p0prxx","https://github.com/p0prxx/awesome-list","public","false","main","https://github.com/p0prxx/awesome-list.git"
"P3gEcTH8uJiYFVKb7lIn/awesome-list","awesome-list","P3gEcTH8uJiYFVKb7lIn","https://github.com/P3gEcTH8uJiYFVKb7lIn/awesome-list","public","false","main","https://github.com/P3gEcTH8uJiYFVKb7lIn/awesome-list.git"
"p4nd4sec/awesome-list","awesome-list","p4nd4sec","https://github.com/p4nd4sec/awesome-list","public","false","main","https://github.com/p4nd4sec/awesome-list.git"
"pakagronglb/awesome-list","awesome-list","pakagronglb","https://github.com/pakagronglb/awesome-list","public","false","main","https://github.com/pakagronglb/awesome-list.git"
"Palvarezcuny/awesome-list","awesome-list","Palvarezcuny","https://github.com/Palvarezcuny/awesome-list","public","false","master","https://github.com/Palvarezcuny/awesome-list.git"
"pasichnichenko/awesome-list","awesome-list","pasichnichenko","https://github.com/pasichnichenko/awesome-list","public","false","gh-pages","https://github.com/pasichnichenko/awesome-list.git"
"paulo-fs/awesome-list","awesome-list","paulo-fs","https://github.com/paulo-fs/awesome-list","public","false","main","https://github.com/paulo-fs/awesome-list.git"
"pengk1024/awesome-list","awesome-list","pengk1024","https://github.com/pengk1024/awesome-list","public","false","master","https://github.com/pengk1024/awesome-list.git"
"Pengp-J/awesome-list","awesome-list","Pengp-J","https://github.com/Pengp-J/awesome-list","public","false","master","https://github.com/Pengp-J/awesome-list.git"
"petrelselina/awesome","awesome","petrelselina","https://github.com/petrelselina/awesome","public","false","master","https://github.com/petrelselina/awesome.git"
"pghacking/awesome","awesome","pghacking","https://github.com/pghacking/awesome","public","false","main","https://github.com/pghacking/awesome.git"
"phial3/awesome-list","awesome-list","phial3","https://github.com/phial3/awesome-list","public","false","master","https://github.com/phial3/awesome-list.git"
"piepin/awesome-list","awesome-list","piepin","https://github.com/piepin/awesome-list","public","false","master","https://github.com/piepin/awesome-list.git"
"pipo-cyber/awesome-list","awesome-list","pipo-cyber","https://github.com/pipo-cyber/awesome-list","public","false","main","https://github.com/pipo-cyber/awesome-list.git"
"PippenYuan/awesome-list","awesome-list","PippenYuan","https://github.com/PippenYuan/awesome-list","public","false","main","https://github.com/PippenYuan/awesome-list.git"
"PiRwot/awesome-list","awesome-list","PiRwot","https://github.com/PiRwot/awesome-list","public","false","main","https://github.com/PiRwot/awesome-list.git"
"plain-JavaScript/awesome-list","awesome-list","plain-JavaScript","https://github.com/plain-JavaScript/awesome-list","public","false","main","https://github.com/plain-JavaScript/awesome-list.git"
"planetruby/awesome","awesome","planetruby","https://github.com/planetruby/awesome","public","false","master","https://github.com/planetruby/awesome.git"
"pradeepngupta/awesome-list","awesome-list","pradeepngupta","https://github.com/pradeepngupta/awesome-list","public","false","master","https://github.com/pradeepngupta/awesome-list.git"
"pradhyu/awesome-list","awesome-list","pradhyu","https://github.com/pradhyu/awesome-list","public","false","master","https://github.com/pradhyu/awesome-list.git"
"Prafull37/awesome-list","awesome-list","Prafull37","https://github.com/Prafull37/awesome-list","public","false","master","https://github.com/Prafull37/awesome-list.git"
"pratiush-kumar/awesome-list","awesome-list","pratiush-kumar","https://github.com/pratiush-kumar/awesome-list","public","false","main","https://github.com/pratiush-kumar/awesome-list.git"
"princeleonal/awesome-list","awesome-list","princeleonal","https://github.com/princeleonal/awesome-list","public","false","main","https://github.com/princeleonal/awesome-list.git"
"priximmo/awesome-list","awesome-list","priximmo","https://github.com/priximmo/awesome-list","public","false","master","https://github.com/priximmo/awesome-list.git"
"Priyanka11-source/Awesome-List","Awesome-List","Priyanka11-source","https://github.com/Priyanka11-source/Awesome-List","public","false","main","https://github.com/Priyanka11-source/Awesome-List.git"
"pro-utkarshM/awesome-list","awesome-list","pro-utkarshM","https://github.com/pro-utkarshM/awesome-list","public","false","main","https://github.com/pro-utkarshM/awesome-list.git"
"proudcloud/awesome","awesome","proudcloud","https://github.com/proudcloud/awesome","public","false","master","https://github.com/proudcloud/awesome.git"
"pruthviraj1992/awesome-list","awesome-list","pruthviraj1992","https://github.com/pruthviraj1992/awesome-list","public","false","main","https://github.com/pruthviraj1992/awesome-list.git"
"pymivn/awesome","awesome","pymivn","https://github.com/pymivn/awesome","public","false","master","https://github.com/pymivn/awesome.git"
"PythonHacker24/awesome-list","awesome-list","PythonHacker24","https://github.com/PythonHacker24/awesome-list","public","false","main","https://github.com/PythonHacker24/awesome-list.git"
"qq277688363/awesome-list","awesome-list","qq277688363","https://github.com/qq277688363/awesome-list","public","false","master","https://github.com/qq277688363/awesome-list.git"
"r2nw/awesome-list","awesome-list","r2nw","https://github.com/r2nw/awesome-list","public","false","main","https://github.com/r2nw/awesome-list.git"
"rainingud/awesome-list","awesome-list","rainingud","https://github.com/rainingud/awesome-list","public","false","master","https://github.com/rainingud/awesome-list.git"
"rajivraj/awesome-list","awesome-list","rajivraj","https://github.com/rajivraj/awesome-list","public","false","main","https://github.com/rajivraj/awesome-list.git"
"rajpranesh/awesome-list","awesome-list","rajpranesh","https://github.com/rajpranesh/awesome-list","public","false","main","https://github.com/rajpranesh/awesome-list.git"
"ramosslyz/awesome-list","awesome-list","ramosslyz","https://github.com/ramosslyz/awesome-list","public","false","main","https://github.com/ramosslyz/awesome-list.git"
"ravjot28/awesome-list","awesome-list","ravjot28","https://github.com/ravjot28/awesome-list","public","false","master","https://github.com/ravjot28/awesome-list.git"
"RazviOverflow/awesome-list","awesome-list","RazviOverflow","https://github.com/RazviOverflow/awesome-list","public","false","main","https://github.com/RazviOverflow/awesome-list.git"
"rdwz/awesome-list","awesome-list","rdwz","https://github.com/rdwz/awesome-list","public","false","main","https://github.com/rdwz/awesome-list.git"
"Re13orn/awesome-list","awesome-list","Re13orn","https://github.com/Re13orn/awesome-list","public","false","main","https://github.com/Re13orn/awesome-list.git"
"reddomeuk/awesome-list","awesome-list","reddomeuk","https://github.com/reddomeuk/awesome-list","public","false","main","https://github.com/reddomeuk/awesome-list.git"
"rehank0678/awesome-list","awesome-list","rehank0678","https://github.com/rehank0678/awesome-list","public","false","main","https://github.com/rehank0678/awesome-list.git"
"renatoaribeiro/awesome-list","awesome-list","renatoaribeiro","https://github.com/renatoaribeiro/awesome-list","public","false","main","https://github.com/renatoaribeiro/awesome-list.git"
